Time,ID,Lat,Lon,Alt,WiFi Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10,
2017-10-27 16:21:10, A3003_28_171012,32.16913213,34.80027706,32,3,Video Connection,6c:b0:ce:e8:2a:50,2412,-81,Video Connection,6c:b0:ce:e8:2e:50,2437,-87,Sgreg,28:94:0f:f9:a6:d4,2417,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:12, A3003_28_171012,32.16930276,34.80030556,32,3,Video Connection,6c:b0:ce:e8:2e:50,2437,-82,Ellman-2.4Ghz,04:a1:51:c4:27:6e,2437,-84,shmuela,00:78:9e:fa:33:72,2412,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:15, A3003_28_171012,32.169556,34.80036043,33,5,Chen,14:ae:db:30:c9:d2,2417,-88,BezeqFree,14:af:db:30:c9:d2,2417,-86,HP-Print-33-Deskjet 4640 series,a0:48:1c:65:96:33,2412,-88,Benhamou,c4:12:f5:f5:45:f6,2422,-91,japan,70:62:b8:30:f8:4e,2412,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:16, A3003_28_171012,32.16963144,34.80037705,33,8,DIRECT-51-HP DeskJet 4670 series,30:e1:71:f0:7b:52,2457,-86,SavantS,e4:f4:c6:d8:e8:60,2437,-85,,d8:38:fc:66:d2:68,2457,-89,Happy Home Network,c0:a0:bb:cc:e2:3a,2412,-91,DanAccadia,0c:f4:d5:1b:38:e8,2452,-80,DanAccadia,d8:38:fc:27:22:58,2452,-86,DanAccadia,d8:38:fc:26:d2:68,2457,-88,DanAccadia,d8:38:fc:26:fd:18,2427,-89,null,null,null,null,null,null,null,null,
2017-10-27 16:21:22, A3003_28_171012,32.1699567,34.80047666,34,8,Video Connection,6c:b0:ce:e8:2a:b0,2412,-82,stefan,e0:ce:c3:8c:2b:5a,2437,-87,,0c:f4:d5:5b:09:98,2472,-85,DanAccadia,0c:f4:d5:1b:08:58,2467,-88,DanAccadia,0c:f4:d5:1b:09:98,2472,-88,phily,2c:b0:5d:40:dc:ac,2462,-94,DanAccadia,0c:f4:d5:1b:e1:58,2427,-89,HP-Print-45-Deskjet 4640 series,5c:b9:01:6a:8c:45,2437,-89,null,null,null,null,null,null,null,null,
2017-10-27 16:21:26, A3003_28_171012,32.17018774,34.80057526,34,2,Video Connection,6c:b0:ce:e8:2a:50,2412,-81,Sgreg,28:94:0f:f9:a6:d4,2417,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:28, A3003_28_171012,32.17033813,34.80064081,34,3,Video Connection,6c:b0:ce:e8:2e:50,2437,-82,Ellman-2.4Ghz,04:a1:51:c4:27:6e,2437,-84,shmuela,00:78:9e:fa:33:72,2412,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:30, A3003_28_171012,32.17050421,34.80071453,34,6,Chana,10:be:f5:3d:80:3a,2452,-81,,0c:f4:d5:5c:14:38,2427,-87,Rosaness,84:18:3a:1c:b7:18,2412,-88,gidron,f8:0b:cb:51:74:e8,2412,-89,TopAudio,04:a1:51:2f:f2:be,2437,-85,daniel,e8:1d:a8:05:01:38,2412,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:32, A3003_28_171012,32.17066324,34.80078701,35,10,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,
2017-10-27 16:21:36, A3003_28_171012,32.17097269,34.80091165,34,3,phily,2c:b0:5d:40:dc:ac,2462,-94,DanAccadia,0c:f4:d5:1b:e1:58,2427,-89,HP-Print-45-Deskjet 4640 series,5c:b9:01:6a:8c:45,2437,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:37, A3003_28_171012,32.1710436,34.80094101,34,9,TP-LINK_MENASHE,14:cc:20:93:1f:50,2462,-80,Rosaness,84:18:3a:1d:3b:bc,5260,-89,NIPPON_3575,08:97:58:32:d1:b8,2432,-82,HOTBOX-8C78,c0:ac:54:f8:57:42,2452,-88,Rosaness,84:18:3a:1d:3b:b8,2462,-84,GP25665584,f6:dd:9e:7a:1a:4f,2412,-85,Vnet-t,ec:8c:a2:08:9f:38,2452,-86,Rosaness,84:18:3a:1c:c9:a8,2412,-89,TREEHOUSE,c4:12:f5:7f:5a:15,2437,-89,null,null,null,null,
2017-10-27 16:21:42, A3003_28_171012,32.1713479,34.80107739,34,10,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,
2017-10-27 16:21:46, A3003_28_171012,32.17155187,34.80115525,35,6,Chana,10:be:f5:3d:80:3a,2452,-88,,0c:f4:d5:5c:14:38,2427,-87,Rosaness,84:18:3a:1c:b7:18,2412,-84,gidron,f8:0b:cb:51:74:e8,2412,-89,TopAudio,04:a1:51:2f:f2:be,2437,-85,daniel,e8:1d:a8:05:01:38,2412,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:48, A3003_28_171012,32.17168017,34.80120141,35,10,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,ohait1,bc:67:1c:41:3a:03,2432,-80,
2017-10-27 16:21:52, A3003_28_171012,32.17191463,34.801302,37,7,ey,b4:ee:b4:ac:f4:a3,2412,-78,Vnet-t,ec:8c:a2:08:9f:38,2452,-81,HOTBOX-9A18,f4:6b:ef:e0:f3:6d,2472,-87,Claes,a0:4f:d4:3d:16:01,2412,-81,HOTBOX-E99C,6c:2e:85:fe:95:f7,2412,-84,Jacobs Flat,00:78:9e:fa:29:1e,2462,-86,HOTBOX-F2DC,00:78:9e:f9:ff:02,2412,-87,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:55, A3003_28_171012,32.1720933,34.80136735,37,6,TP-LINK_MENASHE,14:cc:20:93:1f:50,2462,-80,Rosaness,84:18:3a:1d:3b:bc,5260,-89,NIPPON_3575,08:97:58:32:d1:b8,2432,-82,Rosaness,84:18:3a:1d:3b:b8,2462,-84,Rosaness,84:18:3a:1c:c9:a8,2412,-89,TREEHOUSE,c4:12:f5:7f:5a:15,2437,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:00, A3003_28_171012,32.17237063,34.80149595,37,10,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,GP25665584,f6:dd:9e:7a:1a:4f,2412,-75,
2017-10-27 16:22:02, A3003_28_171012,32.17245298,34.80157306,37,7,HOTBOX-B239,e0:ce:c3:8b:b2:3f,2412,-80,TopAudio-N,90:a7:c1:14:e3:b4,2427,-92,HOTBOX-9A18,b0:b2:8f:21:16:bc,2472,-93,Danziger,00:24:2c:a8:7a:2c,2462,-85,orchid,f0:3e:90:0f:6b:58,2412,-75,orchid,f0:3e:90:0f:6b:b8,2462,-84,orchid,24:79:2a:0e:0f:e8,2412,-85,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:07, A3003_28_171012,32.17264426,34.80169882,38,5,deborah,14:ae:db:57:4e:4d,2412,-81,amir1,14:ae:db:39:a9:2d,2437,-81,DIRECT-53-HP DeskJet 3830 series,fc:3f:db:a0:28:77,2437,-86,rdpokecoke2,bc:f6:85:0d:22:cb,2437,-89,toffy,00:1d:aa:80:94:4c,2452,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:08, A3003_28_171012,32.17268258,34.80166758,38,1,TopAudio,4c:60:de:d1:da:80,2437,-80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:13, A3003_28_171012,32.17256372,34.80146516,38,7,123uoses,00:12:2a:31:b9:dc,2452,-80,DIRECT-20-HP DeskJet 3830 series,fc:3f:db:a0:1b:94,2412,-86,HOTBOX-1,40:65:a3:2b:58:68,2462,-87,HOTBOX-04F2,c0:ac:54:f6:28:a3,2412,-88,HOTBOX-F3BE,c0:ac:54:f6:e1:ec,2462,-91,HOTBOX-2E16,00:78:9e:fb:7c:f8,2437,-93,orchid,f0:3e:90:0f:56:d8,2437,-93,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:22, A3003_28_171012,32.17192391,34.80122431,37,7,HOTBOX-A8E3,08:6a:0a:22:a8:e9,2412,-86,doram012,00:90:8f:2b:c0:5c,2447,-89,HP-Print-18-Officejet Pro 6830,dc:4a:3e:11:e5:18,2417,-91,daniel,e8:1d:a8:03:91:08,2437,-82,daniel,e8:1d:a8:05:15:78,2437,-84,daniel,e8:1d:a8:04:fa:a8,2462,-91,daniel,90:f6:52:55:86:37,2462,-90,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:34, A3003_28_171012,32.17181691,34.80118949,37,2,daniel,e8:1d:a8:04:fa:a8,2462,-85,daniel,e8:1d:a8:03:91:0c,5180,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:37, A3003_28_171012,32.17174052,34.80116387,37,4,TREEHOUSE,c4:12:f5:7f:5a:15,2437,-80,HOTBOX2,7c:b7:33:2c:b9:21,2462,-89,kenedy,e8:94:f6:b7:4f:54,2432,-91,HOTBOX-4E11,7c:b7:33:2e:4e:17,2412,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:39, A3003_28_171012,32.17167923,34.80113737,37,1,TopAudio,4c:60:de:d1:da:80,2437,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:44, A3003_28_171012,32.17156482,34.80109297,37,8,deborah,14:ae:db:57:4e:4d,2412,-84,Logitech,d8:38:fc:5c:a6:38,2412,-79,Logitech,d8:38:fc:5c:a6:3c,5180,-89,daniel,d8:38:fc:1c:a6:38,2412,-78,daniel,d8:38:fc:1c:a6:3c,5180,-88,daniel,e8:1d:a8:04:ff:88,2412,-82,daniel,e8:1d:a8:03:91:8c,5180,-92,daniel,e8:1d:a8:03:91:88,2437,-92,null,null,null,null,null,null,null,null,
2017-10-27 16:22:49, A3003_28_171012,32.17133369,34.80099957,37,3,HOTBOX-8C78,c0:ac:54:f8:57:42,2452,-84,GP25665584,f6:dd:9e:7a:1a:4f,2412,-72,daniel,e8:1d:a8:05:01:58,2427,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:52, A3003_28_171012,32.17115856,34.80092985,36,10,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,Rosaness,84:18:3a:1c:b7:18,2412,-75,
2017-10-27 16:22:54, A3003_28_171012,32.17101676,34.80087528,37,3,NIPPON_3575,08:97:58:32:d1:b8,2432,-86,TP-LINK_MENASHE,14:cc:20:93:1f:50,2462,-84,Rosaness,84:18:3a:1c:c9:a8,2412,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:57, A3003_28_171012,32.17077174,34.80077998,37,1,Vnet-t,ec:8c:a2:08:9f:38,2452,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:58, A3003_28_171012,32.17068158,34.80073959,36,3,TREEHOUSE,c4:12:f5:7f:5a:15,2437,-89,HOTBOX2,7c:b7:33:2c:b9:21,2462,-92,kenedy,e8:94:f6:b7:4f:54,2432,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:22:59, A3003_28_171012,32.17058788,34.80070318,36,1,TopAudio,4c:60:de:d1:da:80,2437,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:00, A3003_28_171012,32.17048896,34.80065981,36,7,Logitech,d8:38:fc:5c:a6:38,2412,-79,Logitech,d8:38:fc:5c:a6:3c,5180,-89,daniel,d8:38:fc:1c:a6:38,2412,-78,daniel,d8:38:fc:1c:a6:3c,5180,-88,daniel,e8:1d:a8:04:ff:88,2412,-82,daniel,e8:1d:a8:03:91:8c,5180,-92,daniel,e8:1d:a8:03:91:88,2437,-92,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:02, A3003_28_171012,32.1703233,34.80058704,35,1,daniel,e8:1d:a8:05:01:58,2427,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:04, A3003_28_171012,32.1701993,34.80053617,35,3,marcus 1,74:da:38:30:26:6f,2417,-87,Benhamou,c4:12:f5:f5:45:f6,2422,-88,HOTBOX-9A18,c0:ac:54:f8:0f:1f,2472,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:05, A3003_28_171012,32.1701581,34.80052059,35,10,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,Rosaness,84:18:3a:1d:3b:b8,2462,-77,
2017-10-27 16:23:07, A3003_28_171012,32.17011184,34.80050063,36,4,lazare2.4,a4:2b:8c:99:02:05,2412,-91,Chenriko,c8:be:19:13:21:d6,2422,-92,TopAudio,e4:f4:c6:4d:c7:5c,2437,-88,Bezeq Free NA1F34,72:2b:8c:99:02:06,2412,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:14, A3003_28_171012,32.17004098,34.80047126,37,1,Sofia2.4,c4:12:f5:84:32:e0,2462,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:15, A3003_28_171012,32.17000942,34.80046055,37,3,NIPPON_3575,08:97:58:32:d1:b8,2432,-86,TP-LINK_MENASHE,14:cc:20:93:1f:50,2462,-84,Rosaness,84:18:3a:1c:c9:a8,2412,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:21, A3003_28_171012,32.16960237,34.80033535,34,2,TREEHOUSE,c4:12:f5:7f:5a:15,2437,-89,HOTBOX2,7c:b7:33:2c:b9:21,2462,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:22, A3003_28_171012,32.16951178,34.80030965,34,10,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,TopAudio,4c:60:de:d1:da:80,2437,-82,
2017-10-27 16:23:24, A3003_28_171012,32.16932069,34.80027077,32,2,Gold,a0:4f:d4:44:36:71,2412,-85,Yafit-10bb,a0:ab:1b:62:4d:d0,2447,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:26, A3003_28_171012,32.16913284,34.80023969,31,1,HOTBOX-62D0_2EX,74:da:38:a6:3c:32,2412,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:27, A3003_28_171012,32.1690384,34.8002272,31,3,TopAudio,e4:f4:c6:4d:c7:5c,2437,-88,Bezeq Free NA1F34,72:2b:8c:99:02:06,2412,-92,Sofia2.4,c4:12:f5:84:32:e0,2462,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:28, A3003_28_171012,32.16894933,34.80021782,31,1,Video Connection,6c:b0:ce:e8:2a:b0,2412,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:34, A3003_28_171012,32.16859061,34.80017541,28,10,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,SavantS,e4:f4:c6:d8:e8:60,2437,-70,
2017-10-27 16:23:36, A3003_28_171012,32.16846865,34.800158,28,10,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-84,
2017-10-27 16:23:37, A3003_28_171012,32.1684013,34.80014633,27,10,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,BezeqFree,14:af:db:30:c9:d2,2417,-75,
2017-10-27 16:23:39, A3003_28_171012,32.16827167,34.80013238,26,2,Gold,a0:4f:d4:44:36:71,2412,-85,Yafit-10bb,a0:ab:1b:62:4d:d0,2447,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:42, A3003_28_171012,32.16810453,34.80021113,26,1,HOTBOX-62D0_2EX,74:da:38:a6:3c:32,2412,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:23:44, A3003_28_171012,32.16806437,34.8003488,26,10,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,Daniela,14:ae:db:32:cf:42,2442,-74,
2017-10-27 16:23:51, A3003_28_171012,32.16797688,34.80111408,27,10,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,
2017-10-27 16:23:54, A3003_28_171012,32.16794625,34.80141799,28,10,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,
2017-10-27 16:24:02, A3003_28_171012,32.16785479,34.80221896,33,10,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,HOTBOX-3DFD,b4:ee:b4:a7:3e:03,2412,-77,
2017-10-27 16:24:04, A3003_28_171012,32.16783277,34.8024285,34,10,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,LEE2,00:b0:c6:57:6a:91,2417,-72,
2017-10-27 16:24:07, A3003_28_171012,32.16780051,34.80267393,35,5,hagit_2.4,6c:b0:ce:33:a4:d5,2412,-74,Student,46:d9:e7:04:ff:2f,2412,-89,Student,46:d9:e7:fe:83:ad,2412,-91,HOTFiber-C09E,b0:b2:8f:12:a6:86,2412,-91,Bezeq Free,5a:b0:ce:33:a4:d6,2412,-71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:14, A3003_28_171012,32.16778501,34.80285201,36,2,Roikhel,9c:d6:43:23:99:91,2437,-89,gella555,00:22:b0:75:7d:eb,2437,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:25, A3003_28_171012,32.16778529,34.80284709,37,2,anna2.4,a0:ab:1b:62:76:ac,2417,-91,099556880,10:0d:7f:99:bd:b2,2462,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:37, A3003_28_171012,32.16778513,34.80284851,36,1,Yafim,14:ae:db:32:13:d2,2432,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:24:49, A3003_28_171012,32.16777303,34.80294343,36,3,BezeqFree,6a:12:f5:84:50:41,2447,-84,opus7_5,c4:12:f5:84:50:3f,5240,-88,klara-012,c4:12:f5:fd:d1:94,2417,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
